"ID_Number","Assignment_Name","Score_At_Due_Date","Score_Best_Ever","Points_Possible","Number_Of_Attempts","Most_Recent_Completion_Date","Due_Date","Assignment_URL","Assignment_Type","Ordinal_Score"
"42","Identify parts of 3D shapes",NA,7,7,2,"Apr 22nd, 6:07PM","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geometry-shapes/basic-geo-geometric-solids/e/identify-parts-of-3d-shapes","Exercise","4"
"43","Identify parts of 3D shapes",NA,NA,NA,0,"","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geometry-shapes/basic-geo-geometric-solids/e/identify-parts-of-3d-shapes","Exercise","0"
"44","Identify parts of 3D shapes",NA,NA,NA,0,"","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geometry-shapes/basic-geo-geometric-solids/e/identify-parts-of-3d-shapes","Exercise","0"
"45","Identify parts of 3D shapes",NA,NA,NA,0,"","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geometry-shapes/basic-geo-geometric-solids/e/identify-parts-of-3d-shapes","Exercise","0"
"46","Identify parts of 3D shapes",NA,6,7,1,"May 5th, 10:24PM","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geometry-shapes/basic-geo-geometric-solids/e/identify-parts-of-3d-shapes","Exercise","4"
"47","Identify parts of 3D shapes",NA,NA,NA,0,"","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geometry-shapes/basic-geo-geometric-solids/e/identify-parts-of-3d-shapes","Exercise","0"
"48","Identify parts of 3D shapes",NA,NA,NA,0,"","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geometry-shapes/basic-geo-geometric-solids/e/identify-parts-of-3d-shapes","Exercise","0"
"49","Identify parts of 3D shapes",NA,NA,NA,0,"","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geometry-shapes/basic-geo-geometric-solids/e/identify-parts-of-3d-shapes","Exercise","0"
"50","Identify parts of 3D shapes",7,7,7,1,"Apr 3rd, 3:48PM","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geometry-shapes/basic-geo-geometric-solids/e/identify-parts-of-3d-shapes","Exercise","4"
"28","Identify geometric solids (3D shapes)",NA,NA,NA,0,"","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geometry-shapes/basic-geo-geometric-solids/e/identify-geometric-solids--3d-figures-","Exercise","0"
"29","Identify geometric solids (3D shapes)",NA,NA,NA,0,"","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geometry-shapes/basic-geo-geometric-solids/e/identify-geometric-solids--3d-figures-","Exercise","0"
"30","Identify geometric solids (3D shapes)",5,5,7,1,"Apr 3rd, 2:00PM","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geometry-shapes/basic-geo-geometric-solids/e/identify-geometric-solids--3d-figures-","Exercise","3"
"31","Identify geometric solids (3D shapes)",NA,NA,NA,0,"","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geometry-shapes/basic-geo-geometric-solids/e/identify-geometric-solids--3d-figures-","Exercise","0"
"32","Identify geometric solids (3D shapes)",NA,7,7,2,"Apr 27th, 4:35PM","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geometry-shapes/basic-geo-geometric-solids/e/identify-geometric-solids--3d-figures-","Exercise","4"
"33","Identify geometric solids (3D shapes)",NA,7,7,0,"Mar 31st, 11:24AM","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geometry-shapes/basic-geo-geometric-solids/e/identify-geometric-solids--3d-figures-","Exercise","4"
"34","Identify geometric solids (3D shapes)",NA,NA,NA,0,"","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geometry-shapes/basic-geo-geometric-solids/e/identify-geometric-solids--3d-figures-","Exercise","0"
"35","Identify geometric solids (3D shapes)",NA,NA,NA,0,"","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geometry-shapes/basic-geo-geometric-solids/e/identify-geometric-solids--3d-figures-","Exercise","0"
"36","Identify geometric solids (3D shapes)",NA,7,7,1,"Apr 9th, 10:52AM","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geometry-shapes/basic-geo-geometric-solids/e/identify-geometric-solids--3d-figures-","Exercise","4"
"37","Identify geometric solids (3D shapes)",NA,7,7,1,"Apr 27th, 6:53PM","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geometry-shapes/basic-geo-geometric-solids/e/identify-geometric-solids--3d-figures-","Exercise","4"
"38","Identify geometric solids (3D shapes)",7,7,7,1,"Apr 3rd, 1:16PM","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geometry-shapes/basic-geo-geometric-solids/e/identify-geometric-solids--3d-figures-","Exercise","4"
"39","Identify geometric solids (3D shapes)",NA,5,7,1,"Apr 16th, 12:12PM","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geometry-shapes/basic-geo-geometric-solids/e/identify-geometric-solids--3d-figures-","Exercise","3"
"40","Identify geometric solids (3D shapes)",NA,NA,NA,0,"","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geometry-shapes/basic-geo-geometric-solids/e/identify-geometric-solids--3d-figures-","Exercise","0"
"41","Identify geometric solids (3D shapes)",7,7,7,1,"Apr 3rd, 4:22PM","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geometry-shapes/basic-geo-geometric-solids/e/identify-geometric-solids--3d-figures-","Exercise","4"
"42","Identify geometric solids (3D shapes)",NA,7,7,1,"Apr 15th, 1:27PM","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geometry-shapes/basic-geo-geometric-solids/e/identify-geometric-solids--3d-figures-","Exercise","4"
"43","Identify geometric solids (3D shapes)",NA,NA,NA,0,"","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geometry-shapes/basic-geo-geometric-solids/e/identify-geometric-solids--3d-figures-","Exercise","0"
"44","Identify geometric solids (3D shapes)",NA,NA,NA,0,"","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geometry-shapes/basic-geo-geometric-solids/e/identify-geometric-solids--3d-figures-","Exercise","0"
"45","Identify geometric solids (3D shapes)",NA,NA,NA,0,"","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geometry-shapes/basic-geo-geometric-solids/e/identify-geometric-solids--3d-figures-","Exercise","0"
"46","Identify geometric solids (3D shapes)",NA,6,7,1,"May 5th, 10:25PM","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geometry-shapes/basic-geo-geometric-solids/e/identify-geometric-solids--3d-figures-","Exercise","4"
"47","Identify geometric solids (3D shapes)",NA,NA,NA,0,"","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geometry-shapes/basic-geo-geometric-solids/e/identify-geometric-solids--3d-figures-","Exercise","0"
"48","Identify geometric solids (3D shapes)",NA,NA,NA,0,"","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geometry-shapes/basic-geo-geometric-solids/e/identify-geometric-solids--3d-figures-","Exercise","0"
"49","Identify geometric solids (3D shapes)",NA,NA,NA,0,"","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geometry-shapes/basic-geo-geometric-solids/e/identify-geometric-solids--3d-figures-","Exercise","0"
"50","Identify geometric solids (3D shapes)",6,6,7,1,"Apr 3rd, 3:46PM","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geometry-shapes/basic-geo-geometric-solids/e/identify-geometric-solids--3d-figures-","Exercise","4"
"28","Nets of polyhedra",NA,NA,NA,0,"","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geo-volume-sa/basic-geometry-surface-area/e/nets-of-3d-figures","Exercise","0"
"29","Nets of polyhedra",NA,NA,NA,0,"","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geo-volume-sa/basic-geometry-surface-area/e/nets-of-3d-figures","Exercise","0"
"30","Nets of polyhedra",4,4,4,1,"Apr 3rd, 2:02PM","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geo-volume-sa/basic-geometry-surface-area/e/nets-of-3d-figures","Exercise","4"
"31","Nets of polyhedra",NA,NA,NA,0,"","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geo-volume-sa/basic-geometry-surface-area/e/nets-of-3d-figures","Exercise","0"
"32","Nets of polyhedra",NA,NA,NA,0,"","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geo-volume-sa/basic-geometry-surface-area/e/nets-of-3d-figures","Exercise","0"
"33","Nets of polyhedra",NA,4,4,0,"Mar 31st, 11:25AM","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geo-volume-sa/basic-geometry-surface-area/e/nets-of-3d-figures","Exercise","4"
"34","Nets of polyhedra",NA,NA,NA,0,"","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geo-volume-sa/basic-geometry-surface-area/e/nets-of-3d-figures","Exercise","0"
"35","Nets of polyhedra",NA,NA,NA,0,"","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geo-volume-sa/basic-geometry-surface-area/e/nets-of-3d-figures","Exercise","0"
"36","Nets of polyhedra",NA,4,4,1,"Apr 9th, 10:53AM","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geo-volume-sa/basic-geometry-surface-area/e/nets-of-3d-figures","Exercise","4"
"37","Nets of polyhedra",NA,4,4,1,"Apr 27th, 6:54PM","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geo-volume-sa/basic-geometry-surface-area/e/nets-of-3d-figures","Exercise","4"
"38","Nets of polyhedra",4,4,4,1,"Apr 3rd, 1:10PM","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geo-volume-sa/basic-geometry-surface-area/e/nets-of-3d-figures","Exercise","4"
"39","Nets of polyhedra",NA,3,4,1,"Apr 16th, 12:16PM","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geo-volume-sa/basic-geometry-surface-area/e/nets-of-3d-figures","Exercise","3"
"40","Nets of polyhedra",NA,NA,NA,0,"","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geo-volume-sa/basic-geometry-surface-area/e/nets-of-3d-figures","Exercise","0"
"41","Nets of polyhedra",4,4,4,1,"Apr 3rd, 4:22PM","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geo-volume-sa/basic-geometry-surface-area/e/nets-of-3d-figures","Exercise","4"
"42","Nets of polyhedra",NA,4,4,1,"Apr 15th, 1:25PM","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geo-volume-sa/basic-geometry-surface-area/e/nets-of-3d-figures","Exercise","4"
"43","Nets of polyhedra",NA,NA,NA,0,"","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geo-volume-sa/basic-geometry-surface-area/e/nets-of-3d-figures","Exercise","0"
"44","Nets of polyhedra",NA,NA,NA,0,"","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geo-volume-sa/basic-geometry-surface-area/e/nets-of-3d-figures","Exercise","0"
"45","Nets of polyhedra",NA,NA,NA,0,"","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geo-volume-sa/basic-geometry-surface-area/e/nets-of-3d-figures","Exercise","0"
"46","Nets of polyhedra",NA,3,4,1,"May 18th, 5:50PM","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geo-volume-sa/basic-geometry-surface-area/e/nets-of-3d-figures","Exercise","3"
"47","Nets of polyhedra",NA,NA,NA,0,"","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geo-volume-sa/basic-geometry-surface-area/e/nets-of-3d-figures","Exercise","0"
"48","Nets of polyhedra",NA,NA,NA,0,"","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geo-volume-sa/basic-geometry-surface-area/e/nets-of-3d-figures","Exercise","0"
"49","Nets of polyhedra",NA,NA,NA,0,"","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geo-volume-sa/basic-geometry-surface-area/e/nets-of-3d-figures","Exercise","0"
"50","Nets of polyhedra",4,4,4,1,"Apr 3rd, 3:45PM","Apr 5th, 11:59PM","https://www.khanacademy.org/math/basic-geo/basic-geo-volume-sa/basic-geometry-surface-area/e/nets-of-3d-figures","Exercise","4"
"28","Areas of shapes on grids",NA,NA,NA,0,"","Feb 28th, 11:59PM","https://www.khanacademy.org/math/geometry/hs-geo-foundations/hs-geo-area/e/area-of-triangles-2","Exercise","0"
"29","Areas of shapes on grids",NA,NA,NA,0,"","Feb 28th, 11:59PM","https://www.khanacademy.org/math/geometry/hs-geo-foundations/hs-geo-area/e/area-of-triangles-2","Exercise","0"
"30","Areas of shapes on grids",2,3,4,2,"May 11th, 3:45PM","Feb 28th, 11:59PM","https://www.khanacademy.org/math/geometry/hs-geo-foundations/hs-geo-area/e/area-of-triangles-2","Exercise","3"
"31","Areas of shapes on grids",NA,NA,NA,0,"","Feb 28th, 11:59PM","https://www.khanacademy.org/math/geometry/hs-geo-foundations/hs-geo-area/e/area-of-triangles-2","Exercise","0"
"32","Areas of shapes on grids",NA,NA,NA,0,"","Feb 28th, 11:59PM","https://www.khanacademy.org/math/geometry/hs-geo-foundations/hs-geo-area/e/area-of-triangles-2","Exercise","0"
"33","Areas of shapes on grids",4,4,4,1,"Feb 24th, 10:30AM","Feb 28th, 11:59PM","https://www.khanacademy.org/math/geometry/hs-geo-foundations/hs-geo-area/e/area-of-triangles-2","Exercise","4"
"34","Areas of shapes on grids",NA,NA,NA,0,"","Feb 28th, 11:59PM","https://www.khanacademy.org/math/geometry/hs-geo-foundations/hs-geo-area/e/area-of-triangles-2","Exercise","0"
"35","Areas of shapes on grids",NA,NA,NA,0,"","Feb 28th, 11:59PM","https://www.khanacademy.org/math/geometry/hs-geo-foundations/hs-geo-area/e/area-of-triangles-2","Exercise","0"
"36","Areas of shapes on grids",NA,NA,NA,0,"","Feb 28th, 11:59PM","https://www.khanacademy.org/math/geometry/hs-geo-foundations/hs-geo-area/e/area-of-triangles-2","Exercise","0"
"38","Areas of shapes on grids",0,0,4,1,"Feb 24th, 10:49AM","Feb 28th, 11:59PM","https://www.khanacademy.org/math/geometry/hs-geo-foundations/hs-geo-area/e/area-of-triangles-2","Exercise","0"
"39","Areas of shapes on grids",4,4,4,3,"Feb 24th, 10:56AM","Feb 28th, 11:59PM","https://www.khanacademy.org/math/geometry/hs-geo-foundations/hs-geo-area/e/area-of-triangles-2","Exercise","4"
"40","Areas of shapes on grids",NA,NA,NA,0,"","Feb 28th, 11:59PM","https://www.khanacademy.org/math/geometry/hs-geo-foundations/hs-geo-area/e/area-of-triangles-2","Exercise","0"
"41","Areas of shapes on grids",4,4,4,2,"Feb 28th, 10:56AM","Feb 28th, 11:59PM","https://www.khanacademy.org/math/geometry/hs-geo-foundations/hs-geo-area/e/area-of-triangles-2","Exercise","4"
"42","Areas of shapes on grids",NA,NA,NA,0,"","Feb 28th, 11:59PM","https://www.khanacademy.org/math/geometry/hs-geo-foundations/hs-geo-area/e/area-of-triangles-2","Exercise","0"
"43","Areas of shapes on grids",NA,NA,NA,0,"","Feb 28th, 11:59PM","https://www.khanacademy.org/math/geometry/hs-geo-foundations/hs-geo-area/e/area-of-triangles-2","Exercise","0"
"44","Areas of shapes on grids",NA,NA,NA,0,"","Feb 28th, 11:59PM","https://www.khanacademy.org/math/geometry/hs-geo-foundations/hs-geo-area/e/area-of-triangles-2","Exercise","0"
"45","Areas of shapes on grids",NA,NA,NA,0,"","Feb 28th, 11:59PM","https://www.khanacademy.org/math/geometry/hs-geo-foundations/hs-geo-area/e/area-of-triangles-2","Exercise","0"
"46","Areas of shapes on grids",NA,NA,NA,0,"","Feb 28th, 11:59PM","https://www.khanacademy.org/math/geometry/hs-geo-foundations/hs-geo-area/e/area-of-triangles-2","Exercise","0"
"49","Areas of shapes on grids",0,0,4,1,"Feb 24th, 10:23AM","Feb 28th, 11:59PM","https://www.khanacademy.org/math/geometry/hs-geo-foundations/hs-geo-area/e/area-of-triangles-2","Exercise","0"
"37","Areas of shapes on grids",NA,NA,NA,0,"","Feb 28th, 11:59PM","https://www.khanacademy.org/math/geometry/hs-geo-foundations/hs-geo-area/e/area-of-triangles-2","Exercise","0"
"47","Areas of shapes on grids",NA,NA,NA,0,"","Feb 28th, 11:59PM","https://www.khanacademy.org/math/geometry/hs-geo-foundations/hs-geo-area/e/area-of-triangles-2","Exercise","0"
"48","Areas of shapes on grids",4,4,4,4,"Feb 24th, 8:18PM","Feb 28th, 11:59PM","https://www.khanacademy.org/math/geometry/hs-geo-foundations/hs-geo-area/e/area-of-triangles-2","Exercise","4"
"50","Areas of shapes on grids",NA,NA,NA,0,"","Feb 28th, 11:59PM","https://www.khanacademy.org/math/geometry/hs-geo-foundations/hs-geo-area/e/area-of-triangles-2","Exercise","0"
"28","Area & perimeter on the coordinate plane",NA,NA,NA,0,"","Feb 28th, 11:59PM","https://www.khanacademy.org/math/geometry/hs-geo-analytic-geometry/hs-geo-dist-problems/e/find-area-and-perimeter-on-the-coordinate-plane","Exercise","0"
"29","Area & perimeter on the coordinate plane",NA,NA,NA,0,"","Feb 28th, 11:59PM","https://www.khanacademy.org/math/geometry/hs-geo-analytic-geometry/hs-geo-dist-problems/e/find-area-and-perimeter-on-the-coordinate-plane","Exercise","0"
"30","Area & perimeter on the coordinate plane",NA,NA,NA,0,"","Feb 28th, 11:59PM","https://www.khanacademy.org/math/geometry/hs-geo-analytic-geometry/hs-geo-dist-problems/e/find-area-and-perimeter-on-the-coordinate-plane","Exercise","0"
"31","Area & perimeter on the coordinate plane",NA,NA,NA,0,"","Feb 28th, 11:59PM","https://www.khanacademy.org/math/geometry/hs-geo-analytic-geometry/hs-geo-dist-problems/e/find-area-and-perimeter-on-the-coordinate-plane","Exercise","0"
"32","Area & perimeter on the coordinate plane",NA,NA,NA,0,"","Feb 28th, 11:59PM","https://www.khanacademy.org/math/geometry/hs-geo-analytic-geometry/hs-geo-dist-problems/e/find-area-and-perimeter-on-the-coordinate-plane","Exercise","0"
"33","Area & perimeter on the coordinate plane",2,2,4,2,"Feb 24th, 3:29PM","Feb 28th, 11:59PM","https://www.khanacademy.org/math/geometry/hs-geo-analytic-geometry/hs-geo-dist-problems/e/find-area-and-perimeter-on-the-coordinate-plane","Exercise","2"
"34","Area & perimeter on the coordinate plane",NA,NA,NA,0,"","Feb 28th, 11:59PM","https://www.khanacademy.org/math/geometry/hs-geo-analytic-geometry/hs-geo-dist-problems/e/find-area-and-perimeter-on-the-coordinate-plane","Exercise","0"
"35","Area & perimeter on the coordinate plane",NA,NA,NA,0,"","Feb 28th, 11:59PM","https://www.khanacademy.org/math/geometry/hs-geo-analytic-geometry/hs-geo-dist-problems/e/find-area-and-perimeter-on-the-coordinate-plane","Exercise","0"
"36","Area & perimeter on the coordinate plane",NA,NA,NA,0,"","Feb 28th, 11:59PM","https://www.khanacademy.org/math/geometry/hs-geo-analytic-geometry/hs-geo-dist-problems/e/find-area-and-perimeter-on-the-coordinate-plane","Exercise","0"
"38","Area & perimeter on the coordinate plane",0,0,4,1,"Feb 24th, 10:50AM","Feb 28th, 11:59PM","https://www.khanacademy.org/math/geometry/hs-geo-analytic-geometry/hs-geo-dist-problems/e/find-area-and-perimeter-on-the-coordinate-plane","Exercise","0"
"39","Area & perimeter on the coordinate plane",0,0,4,3,"Feb 25th, 12:35AM","Feb 28th, 11:59PM","https://www.khanacademy.org/math/geometry/hs-geo-analytic-geometry/hs-geo-dist-problems/e/find-area-and-perimeter-on-the-coordinate-plane","Exercise","0"
"40","Area & perimeter on the coordinate plane",NA,NA,NA,0,"","Feb 28th, 11:59PM","https://www.khanacademy.org/math/geometry/hs-geo-analytic-geometry/hs-geo-dist-problems/e/find-area-and-perimeter-on-the-coordinate-plane","Exercise","0"
"41","Area & perimeter on the coordinate plane",NA,NA,NA,0,"","Feb 28th, 11:59PM","https://www.khanacademy.org/math/geometry/hs-geo-analytic-geometry/hs-geo-dist-problems/e/find-area-and-perimeter-on-the-coordinate-plane","Exercise","0"
"42","Area & perimeter on the coordinate plane",NA,NA,NA,0,"","Feb 28th, 11:59PM","https://www.khanacademy.org/math/geometry/hs-geo-analytic-geometry/hs-geo-dist-problems/e/find-area-and-perimeter-on-the-coordinate-plane","Exercise","0"
"43","Area & perimeter on the coordinate plane",NA,NA,NA,0,"","Feb 28th, 11:59PM","https://www.khanacademy.org/math/geometry/hs-geo-analytic-geometry/hs-geo-dist-problems/e/find-area-and-perimeter-on-the-coordinate-plane","Exercise","0"
"44","Area & perimeter on the coordinate plane",NA,NA,NA,0,"","Feb 28th, 11:59PM","https://www.khanacademy.org/math/geometry/hs-geo-analytic-geometry/hs-geo-dist-problems/e/find-area-and-perimeter-on-the-coordinate-plane","Exercise","0"
"45","Area & perimeter on the coordinate plane",NA,NA,NA,0,"","Feb 28th, 11:59PM","https://www.khanacademy.org/math/geometry/hs-geo-analytic-geometry/hs-geo-dist-problems/e/find-area-and-perimeter-on-the-coordinate-plane","Exercise","0"
"46","Area & perimeter on the coordinate plane",NA,NA,NA,0,"","Feb 28th, 11:59PM","https://www.khanacademy.org/math/geometry/hs-geo-analytic-geometry/hs-geo-dist-problems/e/find-area-and-perimeter-on-the-coordinate-plane","Exercise","0"
"49","Area & perimeter on the coordinate plane",0,0,4,1,"Feb 24th, 10:58AM","Feb 28th, 11:59PM","https://www.khanacademy.org/math/geometry/hs-geo-analytic-geometry/hs-geo-dist-problems/e/find-area-and-perimeter-on-the-coordinate-plane","Exercise","0"
"37","Area & perimeter on the coordinate plane",NA,NA,NA,0,"","Feb 28th, 11:59PM","https://www.khanacademy.org/math/geometry/hs-geo-analytic-geometry/hs-geo-dist-problems/e/find-area-and-perimeter-on-the-coordinate-plane","Exercise","0"
